Porto,Pais_Nome,CO_PAIS,Sentido,CO_ANO,VL_FOB,KG
Itajaí,Singapura,767,IMP,2024,67430357,155742
Itajaí,Sri Lanka,244,EXP,2023,2818902,47196
Itajaí,Sri Lanka,244,EXP,2024,3987095,144322
Itajaí,Sri Lanka,244,IMP,2023,43905,2162
Itajaí,Sri Lanka,244,IMP,2024,144680,6106
Itajaí,Suécia,756,EXP,2023,2907671,394460
Itajaí,Suécia,756,EXP,2024,10588994,1382928
Itajaí,Suécia,756,IMP,2023,510103,9209
Itajaí,Suécia,756,IMP,2024,398762,6333
Itajaí,Suíça,764,EXP,2023,504269,56031
Itajaí,Suíça,764,EXP,2024,604381,97753
Itajaí,Suíça,764,IMP,2023,36947965,203893
Itajaí,Suíça,764,IMP,2024,34615457,195153
Itajaí,Tailândia,741,EXP,2023,916859,13836
Itajaí,Tailândia,741,EXP,2024,2284865,34676
Itajaí,Tailândia,741,IMP,2023,30626026,152759
Itajaí,Tailândia,741,IMP,2024,44505848,184182
Itajaí,Taiwan,776,EXP,2023,1730298,35655
Itajaí,Taiwan,776,EXP,2024,2475681,42080
Itajaí,Taiwan,776,IMP,2023,18330478,54317
Itajaí,Taiwan,776,IMP,2024,28224692,76817
Itajaí,Turquia,791,EXP,2023,53130,2485
Itajaí,Turquia,791,EXP,2024,173669,4709
Itajaí,Turquia,791,IMP,2023,6166291,59663
Itajaí,Turquia,791,IMP,2024,15668832,219645
Itajaí,Uruguai,858,EXP,2023,726440,14673
Itajaí,Uruguai,858,EXP,2024,663127,15738
Itajaí,Uruguai,858,IMP,2023,36137808,147841
Itajaí,Uruguai,858,IMP,2024,40593129,267911
Itajaí,Vietname,827,EXP,2023,1736014,69641
Itajaí,Vietname,827,EXP,2024,5326852,130943
Itajaí,Vietname,827,IMP,2023,6355511,90259
Itajaí,Vietname,827,IMP,2024,7812296,122448
Itajaí,Áustria,63,EXP,2023,6274299,115584
Itajaí,Áustria,63,EXP,2024,7697346,82062
Itajaí,Áustria,63,IMP,2023,4572661,37804
Itajaí,Áustria,63,IMP,2024,4700687,55602
Itajaí,Índia,361,EXP,2023,6330152,336642
Itajaí,Índia,361,EXP,2024,8869744,736992
Itajaí,Índia,361,IMP,2023,13942757,197901
Itajaí,Índia,361,IMP,2024,38761767,476456
Outros Portos,Alemanha,232,EXP,2023,22839609,238540
Outros Portos,Alemanha,232,EXP,2024,45429745,561611
Outros Portos,Alemanha,232,IMP,2023,88188701,124399
Outros Portos,Alemanha,232,IMP,2024,85274303,128874
Outros Portos,Argentina,23,EXP,2023,107949240,3373648
Outros Portos,Argentina,23,EXP,2024,187563025,3521699
Outros Portos,Argentina,23,IMP,2023,1131265889,2289681
Outros Portos,Argentina,23,IMP,2024,1262891103,2434743
Outros Portos,Austrália,72,EXP,2023,1951279,637777
Outros Portos,Austrália,72,EXP,2024,2400213,617784
Outros Portos,Austrália,72,IMP,2023,143206059,270456
Outros Portos,Austrália,72,IMP,2024,188564958,273923
Outros Portos,Bolívia,87,EXP,2023,29424488,206061
Outros Portos,Bolívia,87,EXP,2024,28317589,88697
Outros Portos,Bolívia,87,IMP,2023,1156172570,162589
Outros Portos,Bolívia,87,IMP,2024,219610490,133778
Outros Portos,Bélgica,190,EXP,2023,25620232,1030818
Outros Portos,Bélgica,190,EXP,2024,16618243,1535153
Outros Portos,Bélgica,190,IMP,2023,689609736,1372318
Outros Portos,Bélgica,190,IMP,2024,815804043,1738329
Outros Portos,Canadá,169,EXP,2023,26223860,1475671
Outros Portos,Canadá,169,EXP,2024,37856897,2576801
Outros Portos,Canadá,169,IMP,2023,6861049,40113
Outros Portos,Canadá,169,IMP,2024,8745718,16207
Outros Portos,Chile,149,EXP,2023,1583080249,776556
Outros Portos,Chile,149,EXP,2024,1850278335,860486
Outros Portos,Chile,149,IMP,2023,228134188,355334
Outros Portos,Chile,149,IMP,2024,228253093,508379
Outros Portos,China,160,EXP,2023,17192112,394742
Outros Portos,China,160,EXP,2024,51616688,1624547
Outros Portos,China,160,IMP,2023,2242639420,14836646
Outros Portos,China,160,IMP,2024,2455990659,19831927
Outros Portos,Colômbia,161,EXP,2023,2845526,53613
Outros Portos,Colômbia,161,EXP,2024,2362966,46015
Outros Portos,Colômbia,161,IMP,2023,679652810,1088616
Outros Portos,Colômbia,161,IMP,2024,732178413,1011939
Outros Portos,Coreia do Sul,399,EXP,2023,18233341,180575
Outros Portos,Coreia do Sul,399,EXP,2024,14518384,180854
Outros Portos,Coreia do Sul,399,IMP,2023,295508047,1051230
Outros Portos,Coreia do Sul,399,IMP,2024,383137270,1615490
Outros Portos,Dinamarca,267,EXP,2023,962862,21597
Outros Portos,Dinamarca,267,EXP,2024,1144069,26386
Outros Portos,Dinamarca,267,IMP,2023,40938135,70934
Outros Portos,Dinamarca,267,IMP,2024,33771496,97130
Outros Portos,EUA,249,EXP,2023,559240703,11594646
Outros Portos,EUA,249,EXP,2024,558759510,20230843
Outros Portos,EUA,249,IMP,2023,1887266855,6458412
Outros Portos,EUA,249,IMP,2024,2665784995,7306153
Outros Portos,Espanha,245,EXP,2023,30127682,7829806
Outros Portos,Espanha,245,EXP,2024,31191768,7771716
Outros Portos,Espanha,245,IMP,2023,59527926,896694
Outros Portos,Espanha,245,IMP,2024,150477653,799347
Outros Portos,Filipinas,607,EXP,2023,33692267,14118179
Outros Portos,Filipinas,607,EXP,2024,34705919,17596570
Outros Portos,Filipinas,607,IMP,2023,9226449,86800
Outros Portos,Filipinas,607,IMP,2024,12018233,142922
Outros Portos,França,351,EXP,2023,138286109,141652
Outros Portos,França,351,EXP,2024,178828704,84351
Outros Portos,França,351,IMP,2023,113059614,1195432
Outros Portos,França,351,IMP,2024,98746842,846763
Outros Portos,Grécia,196,EXP,2023,11172938,56551
Outros Portos,Grécia,196,EXP,2024,10858383,52867
Outros Portos,Grécia,196,IMP,2023,6795602,23327
Outros Portos,Grécia,196,IMP,2024,10995789,38475
Outros Portos,Indonésia,239,EXP,2023,21969502,865142
Outros Portos,Indonésia,239,EXP,2024,22040475,827831
Outros Portos,Indonésia,239,IMP,2023,510046,11335
Outros Portos,Indonésia,239,IMP,2024,590079,14841
Outros Portos,Irlanda,355,EXP,2023,488524,4440
Outros Portos,Irlanda,355,EXP,2024,748667,22420
Outros Portos,Irlanda,355,IMP,2023,3318302,35127
Outros Portos,Irlanda,355,IMP,2024,6656088,47014
Outros Portos,Israel,383,EXP,2023,6189943,61933
Outros Portos,Israel,383,EXP,2024,4268911,5256
Outros Portos,Israel,383,IMP,2023,45793879,112355
Outros Portos,Israel,383,IMP,2024,53781833,203163
Outros Portos,Itália,375,EXP,2023,18226546,29092
Outros Portos,Itália,375,EXP,2024,4758520,139433
Outros Portos,Itália,375,IMP,2023,573175138,212508
Outros Portos,Itália,375,IMP,2024,811805229,238215
Outros Portos,Japão,386,EXP,2023,28181716,3772612
Outros Portos,Japão,386,EXP,2024,22587022,3191837
Outros Portos,Japão,386,IMP,2023,393497221,1792652
Outros Portos,Japão,386,IMP,2024,442944725,2270001
Outros Portos,Malásia,455,EXP,2023,4930768,100753
Outros Portos,Malásia,455,EXP,2024,6563688,135543
Outros Portos,Malásia,455,IMP,2023,168433861,559807
Outros Portos,Malásia,455,IMP,2024,181256675,551643
Outros Portos,México,493,EXP,2023,42967839,574826
Outros Portos,México,493,EXP,2024,33133255,1029124
Outros Portos,México,493,IMP,2023,194169278,1935769
Outros Portos,México,493,IMP,2024,183739189,1393065
Outros Portos,Noruega,589,EXP,2023,12559370,308929
Outros Portos,Noruega,589,EXP,2024,7898945,247050
Outros Portos,Noruega,589,IMP,2023,42229354,150807
Outros Portos,Noruega,589,IMP,2024,48192133,163938
Outros Portos,Outros,13,EXP,2024,7257,0
Outros Portos,Outros,13,IMP,2023,18900,15
Outros Portos,Outros,13,IMP,2024,36815,263
Outros Portos,Outros,15,IMP,2023,25885,94
Outros Portos,Outros,15,IMP,2024,30879,32
Outros Portos,Outros,17,EXP,2023,62198,494
Outros Portos,Outros,17,EXP,2024,508562,1455
Outros Portos,Outros,17,IMP,2023,37126,348
Outros Portos,Outros,17,IMP,2024,38577,677
Outros Portos,Outros,31,IMP,2023,4,0
Outros Portos,Outros,31,IMP,2024,106,4
Outros Portos,Outros,37,EXP,2023,882,11
Outros Portos,Outros,37,IMP,2023,7850,134
Outros Portos,Outros,37,IMP,2024,65,0
Outros Portos,Outros,40,EXP,2023,4382971,57264
Outros Portos,Outros,40,EXP,2024,2275977,53196
Outros Portos,Outros,40,IMP,2023,345,8
Outros Portos,Outros,40,IMP,2024,2820,47
Outros Portos,Outros,41,EXP,2024,2822,27
Outros Portos,Outros,42,IMP,2023,1397,1
Outros Portos,Outros,43,EXP,2023,26564,188
Outros Portos,Outros,43,EXP,2024,1770,5
Outros Portos,Outros,53,EXP,2023,3051968,81622
Outros Portos,Outros,53,EXP,2024,4166249,329023
Outros Portos,Outros,53,IMP,2023,1223,823
Outros Portos,Outros,59,EXP,2023,11992,146
Outros Portos,Outros,59,EXP,2024,1730,260
Outros Portos,Outros,64,EXP,2023,74911,350
Outros Portos,Outros,64,IMP,2023,710,2
Outros Portos,Outros,64,IMP,2024,6120,10
Outros Portos,Outros,65,EXP,2023,41683,358
Outros Portos,Outros,65,EXP,2024,23183,837
Outros Portos,Outros,69,EXP,2023,4210559,73236
Outros Portos,Outros,69,EXP,2024,8785014,167661
Outros Portos,Outros,69,IMP,2023,13489266,73230
Outros Portos,Outros,69,IMP,2024,14996278,81777
Outros Portos,Outros,73,EXP,2023,8198,475
Outros Portos,Outros,73,EXP,2024,28009,1990
Outros Portos,Outros,77,EXP,2023,13465,730
Outros Portos,Outros,77,EXP,2024,26696,683
Outros Portos,Outros,80,EXP,2023,54321,1816
Outros Portos,Outros,80,EXP,2024,16760,229
Outros Portos,Outros,80,IMP,2023,132,0
Outros Portos,Outros,80,IMP,2024,84750,430
Outros Portos,Outros,81,EXP,2023,4674853,60679
Outros Portos,Outros,81,EXP,2024,3994699,60149
Outros Portos,Outros,81,IMP,2023,163614,5260
Outros Portos,Outros,81,IMP,2024,280280,8715
Outros Portos,Outros,83,EXP,2023,12666,120
Outros Portos,Outros,83,EXP,2024,43388,588
Outros Portos,Outros,83,IMP,2024,19093,37
Outros Portos,Outros,85,EXP,2023,21755,1588
Outros Portos,Outros,85,EXP,2024,46,3
Outros Portos,Outros,85,IMP,2023,113489,337
Outros Portos,Outros,85,IMP,2024,32392,409
Outros Portos,Outros,88,EXP,2023,32301,343
Outros Portos,Outros,88,EXP,2024,43610,10
Outros Portos,Outros,88,IMP,2024,659,4
Outros Portos,Outros,90,EXP,2023,2278,11
Outros Portos,Outros,93,EXP,2023,13500,9
Outros Portos,Outros,93,IMP,2023,15624,645
Outros Portos,Outros,93,IMP,2024,40443,945
Outros Portos,Outros,97,EXP,2023,3275388,109516
Outros Portos,Outros,97,EXP,2024,4084612,110309
Outros Portos,Outros,97,IMP,2023,4953835,6731
Outros Portos,Outros,97,IMP,2024,2868786,3563
Outros Portos,Outros,98,EXP,2024,1156,44
Outros Portos,Outros,98,IMP,2023,58050,530
Outros Portos,Outros,98,IMP,2024,116680,1095
Outros Portos,Outros,99,EXP,2023,7453,45
Outros Portos,Outros,99,EXP,2024,279,2
Outros Portos,Outros,101,IMP,2024,62363,1432
Outros Portos,Outros,105,IMP,2023,46242766,40230
Outros Portos,Outros,105,IMP,2024,125690773,118829
Outros Portos,Outros,108,EXP,2024,2150,5
Outros Portos,Outros,111,EXP,2023,77662,811
Outros Portos,Outros,111,EXP,2024,122016,1878
Outros Portos,Outros,111,IMP,2023,2628703,19382
Outros Portos,Outros,111,IMP,2024,2784871,16943
Outros Portos,Outros,115,EXP,2023,20941,405
Outros Portos,Outros,119,IMP,2023,1495,37
Outros Portos,Outros,119,IMP,2024,21395,661
Outros Portos,Outros,127,EXP,2023,4842,309
Outros Portos,Outros,127,EXP,2024,8320,139
Outros Portos,Outros,137,EXP,2023,54485,308
Outros Portos,Outros,137,EXP,2024,15602,252
Outros Portos,Outros,137,IMP,2023,11043,6
Outros Portos,Outros,137,IMP,2024,19178,41
Outros Portos,Outros,141,EXP,2023,35428,34
Outros Portos,Outros,141,EXP,2024,32176,39
Outros Portos,Outros,141,IMP,2023,972676,10495
Outros Portos,Outros,141,IMP,2024,891825,9976
Outros Portos,Outros,145,EXP,2023,10653,2304
Outros Portos,Outros,145,EXP,2024,5440,558
Outros Portos,Outros,145,IMP,2023,8805,40
Outros Portos,Outros,145,IMP,2024,2911,23
Outros Portos,Outros,153,EXP,2023,1311217,19749
Outros Portos,Outros,153,EXP,2024,1972824,36968
Outros Portos,Outros,153,IMP,2023,1039,1
Outros Portos,Outros,153,IMP,2024,39822,3106
Outros Portos,Outros,154,EXP,2023,71407,4707
Outros Portos,Outros,154,EXP,2024,707784,233387
Outros Portos,Outros,163,EXP,2023,19619,43
Outros Portos,Outros,163,EXP,2024,246141,4058
Outros Portos,Outros,163,IMP,2023,146846,883
Outros Portos,Outros,163,IMP,2024,31147,40
Outros Portos,Outros,173,IMP,2023,328,0
Outros Portos,Outros,177,EXP,2023,2339,24
Outros Portos,Outros,177,EXP,2024,4503,108
Outros Portos,Outros,187,IMP,2023,4426,18
Outros Portos,Outros,193,EXP,2023,40104,87
Outros Portos,Outros,193,EXP,2024,80662,7252
Outros Portos,Outros,193,IMP,2023,186804,23002
Outros Portos,Outros,193,IMP,2024,910,10
Outros Portos,Outros,195,EXP,2023,6267,34
Outros Portos,Outros,195,EXP,2024,10973,37
Outros Portos,Outros,195,IMP,2023,2806513,14090
Outros Portos,Outros,195,IMP,2024,1307161,4560
Outros Portos,Outros,198,EXP,2023,247519,27739
Outros Portos,Outros,198,EXP,2024,313633,25879
Outros Portos,Outros,199,EXP,2023,2155854,24370
Outros Portos,Outros,199,EXP,2024,3728801,29590
Outros Portos,Outros,199,IMP,2023,1763954,5449
Outros Portos,Outros,199,IMP,2024,2590097,6721
Outros Portos,Outros,200,EXP,2023,61710,885
Outros Portos,Outros,200,EXP,2024,75949,836
Outros Portos,Outros,229,EXP,2023,2988,2
Outros Portos,Outros,229,EXP,2024,120934,25
Outros Portos,Outros,235,IMP,2023,26,0
Outros Portos,Outros,235,IMP,2024,77,0
Outros Portos,Outros,240,EXP,2023,3892144,100528
Outros Portos,Outros,240,EXP,2024,6419844,128701
Outros Portos,Outros,240,IMP,2023,34633,691
Outros Portos,Outros,240,IMP,2024,48649,1352
Outros Portos,Outros,246,EXP,2023,135826,2695
Outros Portos,Outros,246,EXP,2024,52408,939
Outros Portos,Outros,246,IMP,2023,989619,13842
Outros Portos,Outros,246,IMP,2024,1272703,11822
Outros Portos,Outros,247,EXP,2023,121377,3899
Outros Portos,Outros,247,EXP,2024,84153,4424
Outros Portos,Outros,247,IMP,2023,2706675,25737
Outros Portos,Outros,247,IMP,2024,3982178,28781
Outros Portos,Outros,251,EXP,2023,235797,5411
Outros Portos,Outros,251,EXP,2024,2170969,42013
Outros Portos,Outros,251,IMP,2023,620221,15796
Outros Portos,Outros,251,IMP,2024,400180,65003
Outros Portos,Outros,253,EXP,2024,999,120
Outros Portos,Outros,253,IMP,2023,67902,20
Outros Portos,Outros,255,EXP,2023,11379,389
Outros Portos,Outros,255,IMP,2024,11,0
Outros Portos,Outros,271,EXP,2023,68583,11178
Outros Portos,Outros,271,EXP,2024,138841,5791
Outros Portos,Outros,271,IMP,2023,22633088,198684
Outros Portos,Outros,271,IMP,2024,27406926,195092
Outros Portos,Outros,281,EXP,2023,172969,677
Outros Portos,Outros,281,EXP,2024,1300,1
Outros Portos,Outros,285,EXP,2023,100,2
Outros Portos,Outros,289,EXP,2023,272044,279925
Outros Portos,Outros,289,EXP,2024,109542,4530
Outros Portos,Outros,291,EXP,2023,38393,2196
Outros Portos,Outros,291,EXP,2024,27867,1152
Outros Portos,Outros,291,IMP,2023,311449,493
Outros Portos,Outros,291,IMP,2024,818326,1713
Outros Portos,Outros,293,EXP,2024,2968,1
Outros Portos,Outros,293,IMP,2023,715,44
Outros Portos,Outros,293,IMP,2024,2042,19
Outros Portos,Outros,301,EXP,2023,335657,6964
Outros Portos,Outros,301,EXP,2024,267127,5304
Outros Portos,Outros,301,IMP,2023,2596669,36535
Outros Portos,Outros,301,IMP,2024,2219452,50517
Outros Portos,Outros,305,IMP,2023,528,1
Outros Portos,Outros,309,EXP,2023,23196,166
Outros Portos,Outros,309,EXP,2024,28633,508
Outros Portos,Outros,309,IMP,2023,38,0
Outros Portos,Outros,309,IMP,2024,243,0
Outros Portos,Outros,317,EXP,2023,2831771,70437
Outros Portos,Outros,317,EXP,2024,2654666,107571
Outros Portos,Outros,317,IMP,2023,85881,82851
Outros Portos,Outros,317,IMP,2024,108783,1307
Outros Portos,Outros,325,EXP,2023,21931,407
Outros Portos,Outros,325,EXP,2024,53522,4261
Outros Portos,Outros,325,IMP,2024,740,8
Outros Portos,Outros,329,EXP,2023,2000,90
Outros Portos,Outros,331,EXP,2023,292,5
Outros Portos,Outros,334,EXP,2023,4741,6
Outros Portos,Outros,337,EXP,2023,345606,4468
Outros Portos,Outros,337,EXP,2024,248469,2923
Outros Portos,Outros,341,EXP,2023,66105,618
Outros Portos,Outros,341,EXP,2024,7732,16
Outros Portos,Outros,345,EXP,2023,796859,14717
Outros Portos,Outros,345,EXP,2024,524143,13665
Outros Portos,Outros,345,IMP,2023,304544,3518
Outros Portos,Outros,345,IMP,2024,172166,2912
Outros Portos,Outros,357,EXP,2023,8064,469
Outros Portos,Outros,357,EXP,2024,12914,691
Outros Portos,Outros,357,IMP,2023,126,0
Outros Portos,Outros,359,IMP,2024,32018,127
Outros Portos,Outros,365,EXP,2023,4518889,110366
Outros Portos,Outros,365,EXP,2024,5534081,100869
Outros Portos,Outros,365,IMP,2023,18155950,464438
Outros Portos,Outros,365,IMP,2024,28410416,901901
Outros Portos,Outros,369,EXP,2023,258365,7599
Outros Portos,Outros,369,EXP,2024,191471,7338
Outros Portos,Outros,372,EXP,2023,39,18
Outros Portos,Outros,372,EXP,2024,57061,33
Outros Portos,Outros,372,IMP,2023,128820,1905
Outros Portos,Outros,372,IMP,2024,391168,604
Outros Portos,Outros,379,EXP,2023,14145,126
Outros Portos,Outros,379,EXP,2024,825,36
Outros Portos,Outros,379,IMP,2023,15358,54
Outros Portos,Outros,379,IMP,2024,4688,380
Outros Portos,Outros,391,EXP,2023,374941,5130
Outros Portos,Outros,391,EXP,2024,181853,2395
Outros Portos,Outros,393,EXP,2024,5627,28
Outros Portos,Outros,403,EXP,2023,2381477,36120
Outros Portos,Outros,403,EXP,2024,1515168,37170
Outros Portos,Outros,403,IMP,2023,16879,84
Outros Portos,Outros,403,IMP,2024,68220,876
Outros Portos,Outros,411,IMP,2024,6542,18
Outros Portos,Outros,420,EXP,2023,10,4
Outros Portos,Outros,420,IMP,2023,299725,2800
Outros Portos,Outros,420,IMP,2024,197203,4363
Outros Portos,Outros,426,IMP,2024,246,42
Outros Portos,Outros,427,EXP,2023,3403,13
Outros Portos,Outros,427,EXP,2024,44641,214
Outros Portos,Outros,427,IMP,2023,495699,1661
Outros Portos,Outros,427,IMP,2024,768112,2896
Outros Portos,Outros,431,EXP,2023,85507,1848
Outros Portos,Outros,431,EXP,2024,42853,2233
Outros Portos,Outros,431,IMP,2023,57526,525
Outros Portos,Outros,431,IMP,2024,49013,1003
Outros Portos,Outros,438,EXP,2023,68086,3965
Outros Portos,Outros,438,EXP,2024,16950,302
Outros Portos,Outros,440,EXP,2023,14903,612
Outros Portos,Outros,440,EXP,2024,11925,45
Outros Portos,Outros,440,IMP,2023,50404,259
Outros Portos,Outros,440,IMP,2024,50316,228
Outros Portos,Outros,442,EXP,2023,80336,2047
Outros Portos,Outros,442,EXP,2024,113132,1320
Outros Portos,Outros,442,IMP,2023,567060,4123
Outros Portos,Outros,442,IMP,2024,1106349,5399
Outros Portos,Outros,445,EXP,2023,1786086,2483
Outros Portos,Outros,445,EXP,2024,1739923,2761
Outros Portos,Outros,445,IMP,2023,1461048,8342
Outros Portos,Outros,445,IMP,2024,1917981,23837
Outros Portos,Outros,447,EXP,2024,1188,37
Outros Portos,Outros,447,IMP,2023,348969,1955
Outros Portos,Outros,447,IMP,2024,457518,1915
Outros Portos,Outros,449,EXP,2024,4750,26
Outros Portos,Outros,449,IMP,2023,167819,4996
Outros Portos,Outros,449,IMP,2024,55545,1174
Outros Portos,Outros,450,IMP,2023,52785,190
Outros Portos,Outros,450,IMP,2024,130328,781
Outros Portos,Outros,458,EXP,2023,21990,710
Outros Portos,Outros,461,EXP,2023,150309,2671
Outros Portos,Outros,461,EXP,2024,129965,3133
Outros Portos,Outros,464,EXP,2024,1760,23
Outros Portos,Outros,464,IMP,2024,210,35
Outros Portos,Outros,467,EXP,2023,14906,535
Outros Portos,Outros,467,EXP,2024,24651,85
Outros Portos,Outros,467,IMP,2023,687678,374
Outros Portos,Outros,467,IMP,2024,202335,207
Outros Portos,Outros,474,EXP,2023,282488,7800
Outros Portos,Outros,474,EXP,2024,172232,4032
Outros Portos,Outros,474,IMP,2023,1575517,4753
Outros Portos,Outros,474,IMP,2024,1511849,10154
Outros Portos,Outros,476,IMP,2023,6,0
Outros Portos,Outros,476,IMP,2024,14126,1499
Outros Portos,Outros,477,EXP,2023,17151,702
Outros Portos,Outros,477,EXP,2024,32241,1505
Outros Portos,Outros,485,EXP,2024,4601,98
Outros Portos,Outros,485,IMP,2023,2925,54
Outros Portos,Outros,485,IMP,2024,10517,80
Outros Portos,Outros,488,IMP,2024,858,2
Outros Portos,Outros,494,EXP,2023,18691,1254
Outros Portos,Outros,494,EXP,2024,42393,2098
Outros Portos,Outros,494,IMP,2023,100082,29295
Outros Portos,Outros,494,IMP,2024,529112,164814
Outros Portos,Outros,495,EXP,2023,1290,9
Outros Portos,Outros,495,IMP,2023,100275,417
Outros Portos,Outros,495,IMP,2024,503275,844
Outros Portos,Outros,497,EXP,2023,29647,1046
Outros Portos,Outros,497,EXP,2024,10483,19
Outros Portos,Outros,497,IMP,2024,2535,15
Outros Portos,Outros,498,IMP,2024,43,0
Outros Portos,Outros,499,EXP,2023,3432,3
Outros Portos,Outros,501,IMP,2024,589,0
Outros Portos,Outros,505,EXP,2023,415260,13288
Outros Portos,Outros,505,EXP,2024,371033,15054
Outros Portos,Outros,505,IMP,2023,123000,13
Outros Portos,Outros,505,IMP,2024,117630,16
Outros Portos,Outros,507,IMP,2024,4979,98
Outros Portos,Outros,508,IMP,2024,2650342,105
Outros Portos,Outros,517,EXP,2023,34443,1726
Outros Portos,Outros,517,EXP,2024,197363,81
Outros Portos,Outros,517,IMP,2023,94746,206
Outros Portos,Outros,517,IMP,2024,76781,192
Outros Portos,Outros,521,EXP,2023,280219,4965
Outros Portos,Outros,521,EXP,2024,217108,3583
Outros Portos,Outros,521,IMP,2023,7659,133
Outros Portos,Outros,521,IMP,2024,17109,201
Outros Portos,Outros,525,EXP,2023,13300,1890
Outros Portos,Outros,525,IMP,2023,17,1
Outros Portos,Outros,525,IMP,2024,11487,192
Outros Portos,Outros,528,EXP,2023,1211940,22063
Outros Portos,Outros,528,EXP,2024,1260266,26439
Outros Portos,Outros,528,IMP,2023,8834,6568
Outros Portos,Outros,528,IMP,2024,4156,7366
Outros Portos,Outros,535,IMP,2024,146484,570
Outros Portos,Outros,538,EXP,2023,361284,3086
Outros Portos,Outros,538,EXP,2024,1102518,3419
Outros Portos,Outros,538,IMP,2023,3881201,49747
Outros Portos,Outros,538,IMP,2024,9094287,27154
Outros Portos,Outros,542,EXP,2024,1471,10
Outros Portos,Outros,542,IMP,2023,69,0
Outros Portos,Outros,545,IMP,2023,45150,218
Outros Portos,Outros,548,EXP,2023,1548628,18799
Outros Portos,Outros,548,EXP,2024,1657806,33922
Outros Portos,Outros,548,IMP,2023,625359,6732
Outros Portos,Outros,548,IMP,2024,518258,2731
Outros Portos,Outros,556,EXP,2023,1228564,15193
Outros Portos,Outros,556,EXP,2024,1584048,22848
Outros Portos,Outros,556,IMP,2024,11251,190
Outros Portos,Outros,576,EXP,2023,329498,10180
Outros Portos,Outros,576,EXP,2024,221587,6949
Outros Portos,Outros,576,IMP,2023,596215,27153
Outros Portos,Outros,576,IMP,2024,868702,30792
Outros Portos,Outros,580,EXP,2023,8500637,465752
Outros Portos,Outros,580,EXP,2024,5563102,207913
Outros Portos,Outros,580,IMP,2023,75911,307
Outros Portos,Outros,580,IMP,2024,228831,9379
Outros Portos,Outros,586,EXP,2023,3441187,24737
Outros Portos,Outros,586,EXP,2024,3134430,27649
Outros Portos,Outros,586,IMP,2023,2556425,7986
Outros Portos,Outros,586,IMP,2024,2865680,9064
Outros Portos,Outros,599,EXP,2023,5821,174
Outros Portos,Outros,599,EXP,2024,48733,1036
Outros Portos,Outros,599,IMP,2024,44370,6
Outros Portos,Outros,623,EXP,2023,439111,17160
Outros Portos,Outros,623,EXP,2024,344672,9161
Outros Portos,Outros,623,IMP,2023,217,18
Outros Portos,Outros,623,IMP,2024,266655,36156
Outros Portos,Outros,625,EXP,2023,1972,0
Outros Portos,Outros,625,EXP,2024,216800,3434
Outros Portos,Outros,640,EXP,2023,43,1
Outros Portos,Outros,640,EXP,2024,1597,97
Outros Portos,Outros,640,IMP,2023,27849,267
Outros Portos,Outros,640,IMP,2024,2072,12
Outros Portos,Outros,647,EXP,2023,3778582,57889
Outros Portos,Outros,647,EXP,2024,2169707,39473
Outros Portos,Outros,647,IMP,2023,1171539,13769
Outros Portos,Outros,647,IMP,2024,1424752,12626
Outros Portos,Outros,660,EXP,2023,76232,1154
Outros Portos,Outros,660,EXP,2024,55256,490
Outros Portos,Outros,665,EXP,2023,13789,120
Outros Portos,Outros,665,EXP,2024,50383,533
Outros Portos,Outros,665,IMP,2024,27062,196
Outros Portos,Outros,670,EXP,2023,146960,1228
Outros Portos,Outros,670,EXP,2024,223145,7258
Outros Portos,Outros,670,IMP,2023,6576583,60661
Outros Portos,Outros,670,IMP,2024,4713307,32589
Outros Portos,Outros,675,EXP,2023,16914,411
Outros Portos,Outros,675,EXP,2024,348524,4153
Outros Portos,Outros,675,IMP,2024,147062,2000
Outros Portos,Outros,676,EXP,2023,1139054,55452
